  Doc.comer.;Denominación;Fecha doc.;Ctd.conf.;Pedido;Nº de pedido;Fe.entrega;Creado;Solic.;Tp.cambio;Ctd.ped.;Alm.;Material;UMB;Nombre 1;MonCd;   Prc.neto;   Valor neto;       Neto;Status;GVen;UM;Sal.mcías.;Mon.;Fe.precio;Creado el;Hora;ClVt;Und;CB;Carácter;Número;Vendedor;Tx Gr.Ventas;Fe.ped.APP;Hora APP
1002064878;FRIENDS PD REGULAR S/P (12X40UN);21.01.2026;2,000;100023260121033;100023260121033;21.01.2026;NANAZCO;10000184;1,00000;2,000;3000;50001106;PAQ;SURTIDORA NUEVO DISTRITO, CA;;767,99;         124.335,70;18.431,81;concluido/a;100;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150033;ZT01;12,000;2,000;023703;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:28:18
1002064878;FRIENDS TS TELA REGULAR (12x14UN);21.01.2026;2,000;100023260121033;100023260121033;21.01.2026;NANAZCO;10000184;1,00000;2,000;3000;50001109;PAQ;SURTIDORA NUEVO DISTRITO, CA;;682,66;         124.335,70;16.383,94;concluido/a;100;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150033;ZT01;12,000;2,000;023703;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:28:18
1002064878;FRIENDS TS XTREME SEC REGULAR (12x14UN);21.01.2026;2,000;100023260121033;100023260121033;21.01.2026;NANAZCO;10000184;1,00000;2,000;3000;50001108;PAQ;SURTIDORA NUEVO DISTRITO, CA;;682,66;         124.335,70;16.383,94;concluido/a;100;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150033;ZT01;12,000;2,000;023703;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:28:18
1002064877;CHICCO BS CHAMPU CABELLONORMAL(10x200ML);21.01.2026;2,000;100023260121032;100023260121032;21.01.2026;NANAZCO;10000184;1,00000;2,000;3000;50000963;UN;SURTIDORA NUEVO DISTRITO, CA;;1.127,99;         222.830,19;22.559,85;concluido/a;100;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150030;ZT01;10,000;2,000;023702;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:25:35
1002064877;CHICCO BS CHAMPU CABELLOOSCURO(10x200ML);21.01.2026;2,000;100023260121032;100023260121032;21.01.2026;NANAZCO;10000184;1,00000;2,000;3000;50000986;UN;SURTIDORA NUEVO DISTRITO, CA;;1.127,99;         222.830,19;22.559,85;concluido/a;100;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150030;ZT01;10,000;2,000;023702;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:25:35
1002064877;CHICCO BS COLONIA (10x220ML);21.01.2026;2,000;100023260121032;100023260121032;21.01.2026;NANAZCO;10000184;1,00000;2,000;3000;50000970;UN;SURTIDORA NUEVO DISTRITO, CA;;1.402,66;         222.830,19;28.053,15;concluido/a;100;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150030;ZT01;10,000;2,000;023702;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:25:35
1002064877;CHICCO BS LOCION (28x100ML);21.01.2026;1,000;100023260121032;100023260121032;21.01.2026;NANAZCO;10000184;1,00000;1,000;3000;50001020;UN;SURTIDORA NUEVO DISTRITO, CA;;677,33;178.928,89;18.965,10;concluido/a;100;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150030;ZT01;28,000;1,000;023702;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:25:35
1002064877;CHICCO BS TH ORIGINAL (20x48UN);21.01.2026;2,000;100023260121032;100023260121032;21.01.2026;NANAZCO;10000184;1,00000;2,000;3000;50000975;PAQ;SURTIDORA NUEVO DISTRITO, CA;;509,33;         222.830,19;20.373,30;concluido/a;100;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150030;ZT01;20,000;2,000;023702;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:25:35
1002064877;CHICCO BS TH ORIGINAL (24x72UN);21.01.2026;2,000;100023260121032;100023260121032;21.01.2026;NANAZCO;10000184;1,00000;2,000;3000;50000974;PAQ;SURTIDORA NUEVO DISTRITO, CA;;730,66;         222.830,19;35.071,56;concluido/a;100;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150030;ZT01;24,000;2,000;023702;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:25:35
1002064877;SECUREZZA POST PARTO PREMIUM (12X10UN);21.01.2026;2,000;100023260121032;100023260121032;21.01.2026;NANAZCO;10000184;1,00000;2,000;3000;50000632;PAQ;SURTIDORA NUEVO DISTRITO, CA;;647,99;         222.830,19;15.551,82;concluido/a;100;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150030;ZT01;12,000;2,000;023702;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:25:35
1002064877;SECUREZZA POST PARTO (12X15UN);21.01.2026;2,000;100023260121032;100023260121032;21.01.2026;NANAZCO;10000184;1,00000;2,000;3000;50001021;PAQ;SURTIDORA NUEVO DISTRITO, CA;;781,33;         222.830,19;18.751,86;concluido/a;100;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150030;ZT01;12,000;2,000;023702;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:25:35
1002064877;SIEMPRE SECO BASICO M (6X6UN);21.01.2026;1,000;100023260121032;100023260121032;21.01.2026;NANAZCO;10000184;1,00000;1,000;3000;50000639;PAQ;SURTIDORA NUEVO DISTRITO, CA;;1.455,99;         222.830,19;8.735,94;concluido/a;100;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150030;ZT01;6,000;1,000;023702;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:25:35
1002064877;SIEMPRE SECO BASICO G (6X6UN);21.01.2026;1,000;100023260121032;100023260121032;21.01.2026;NANAZCO;10000184;1,00000;1,000;3000;50000640;PAQ;SURTIDORA NUEVO DISTRITO, CA;;1.607,99;         222.830,19;9.647,91;concluido/a;100;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150030;ZT01;6,000;1,000;023702;100023;JESUS A. MARQUEZ;GV. Ger. Reg. Occid.;21.01.2026;11:25:35
1002064876;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);21.01.2026;2,000;100133260121063;100133260121063;21.01.2026;NANAZCO;10002619;349,92720;2,000;3000;50000981;PAQ;SUPERMERCADO MY HOME 88, C.A;;8,52;             307,47;68,16;concluido/a;10C;BTO;21.01.2026;USD;22.01.2026;21.01.2026;150028;ZT01;4,000;2,000;023701;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:20:49
1002064876;CHICCO BS COLONIA (28x100ML);21.01.2026;2,000;100133260121063;100133260121063;21.01.2026;NANAZCO;10002619;349,92720;2,000;3000;50001011;UN;SUPERMERCADO MY HOME 88, C.A;;2,16;251,10;120,96;concluido/a;10C;CJ;21.01.2026;USD;22.01.2026;21.01.2026;150028;ZT01;28,000;2,000;023701;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:20:49
1002064876;CHICCO BS COLONIA (10x220ML);21.01.2026;3,000;100133260121063;100133260121063;21.01.2026;NANAZCO;10002619;349,92720;3,000;3000;50000970;UN;SUPERMERCADO MY HOME 88, C.A;;3,95;             307,47;118,35;concluido/a;10C;CJ;21.01.2026;USD;22.01.2026;21.01.2026;150028;ZT01;10,000;3,000;023701;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:20:49
1002064875;SECUREZZA CLASSIC M REG (6x6UN);21.01.2026;2,000;100133260121062;100133260121062;21.01.2026;NANAZCO;10002619;349,92720;2,000;3000;50000626;PAQ;SUPERMERCADO MY HOME 88, C.A;;6,67;             954,57;80,08;concluido/a;10C;BTO;21.01.2026;USD;22.01.2026;21.01.2026;150025;ZT01;6,000;2,000;023700;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:19:35
1002064875;SECUREZZA CLASSIC L REG (6x6UN);21.01.2026;2,000;100133260121062;100133260121062;21.01.2026;NANAZCO;10002619;349,92720;2,000;3000;50000627;PAQ;SUPERMERCADO MY HOME 88, C.A;;7,88;             954,57;94,52;concluido/a;10C;BTO;21.01.2026;USD;22.01.2026;21.01.2026;150025;ZT01;6,000;2,000;023700;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:19:35
1002064875;SIEMPRE SECO BASICO M (6X6UN);21.01.2026;2,000;100133260121062;100133260121062;21.01.2026;NANAZCO;10002619;349,92720;2,000;3000;50000639;PAQ;SUPERMERCADO MY HOME 88, C.A;;5,30;873,01;63,55;concluido/a;10C;BTO;21.01.2026;USD;22.01.2026;21.01.2026;150025;ZT01;6,000;2,000;023700;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:19:35
1002064875;SIEMPRE SECO BASICO G (6X6UN);21.01.2026;2,000;100133260121062;100133260121062;21.01.2026;NANAZCO;10002619;349,92720;2,000;3000;50000640;PAQ;SUPERMERCADO MY HOME 88, C.A;;5,85;             954,57;70,19;concluido/a;10C;BTO;21.01.2026;USD;22.01.2026;21.01.2026;150025;ZT01;6,000;2,000;023700;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:19:35
1002064875;CHICCO BS TH ORIGINAL (48x24UN);21.01.2026;3,000;100133260121062;100133260121062;21.01.2026;NANAZCO;10002619;349,92720;3,000;3000;50001084;PAQ;SUPERMERCADO MY HOME 88, C.A;;1,08;             954,57;155,04;concluido/a;10C;CJ;21.01.2026;USD;22.01.2026;21.01.2026;150025;ZT01;48,000;3,000;023700;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:19:35
1002064875;CHICCO BS TH ORIGINAL (20x48UN);21.01.2026;3,000;100133260121062;100133260121062;21.01.2026;NANAZCO;10002619;349,92720;3,000;3000;50000975;PAQ;SUPERMERCADO MY HOME 88, C.A;;1,85;1094,80;111,16;concluido/a;10C;CJ;21.01.2026;USD;22.01.2026;21.01.2026;150025;ZT01;20,000;3,000;023700;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:19:35
1002064875;SECUREZZA POST PARTO PREMIUM (12X10UN);21.01.2026;3,000;100133260121062;100133260121062;21.01.2026;NANAZCO;10002619;349,92720;3,000;3000;50000632;PAQ;SUPERMERCADO MY HOME 88, C.A;;2,36;             954,57;84,86;concluido/a;10C;BTO;21.01.2026;USD;22.01.2026;21.01.2026;150025;ZT01;12,000;3,000;023700;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:19:35
1002064875;SECUREZZA POST PARTO (12X15UN);21.01.2026;2,000;100133260121062;100133260121062;21.01.2026;NANAZCO;10002619;349,92720;2,000;3000;50001021;PAQ;SUPERMERCADO MY HOME 88, C.A;;2,84;1062,47;68,21;concluido/a;10C;BTO;21.01.2026;USD;22.01.2026;21.01.2026;150025;ZT01;12,000;2,000;023700;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:19:35
1002064875;AMY COLONIA PARA BEBES (10x220ML);21.01.2026;1,000;100133260121062;100133260121062;21.01.2026;NANAZCO;10002619;349,92720;1,000;3000;50000902;UN;SUPERMERCADO MY HOME 88, C.A;;4,03;             954,57;40,25;concluido/a;10C;CJ;21.01.2026;USD;22.01.2026;21.01.2026;150025;ZT01;10,000;1,000;023700;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:19:35
1002064875;AMY SEC TH 99% AGUA (20x48UN);21.01.2026;3,000;100133260121062;100133260121062;21.01.2026;NANAZCO;10002619;349,92720;3,000;3000;50001072;PAQ;SUPERMERCADO MY HOME 88, C.A;;1,20;             954,57;72,17;concluido/a;10C;CJ;21.01.2026;USD;22.01.2026;21.01.2026;150025;ZT01;20,000;3,000;023700;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:19:35
1002064875;AMY SEC TH 99% AGUA (48x24UN);21.01.2026;3,000;100133260121062;100133260121062;21.01.2026;NANAZCO;10002619;349,92720;3,000;3000;50001079;PAQ;SUPERMERCADO MY HOME 88, C.A;;0,80;1088,19;114,54;concluido/a;10C;CJ;21.01.2026;USD;22.01.2026;21.01.2026;150025;ZT01;48,000;3,000;023700;100133;JORGE E. ASSAL;GV Ger. Reg. Ce.LLan;21.01.2026;11:19:35
1002064874;AMY SEC TH MANZANILLA P/BEBES (24x72UN);21.01.2026;3,000;100012260121045;100012260121045;21.01.2026;NANAZCO;10000595;1,00000;3,000;3000;50001005;PAQ;COMERCIAL ONY 775, C.A;;515,10;          37.086,91;37.086,91;concluido/a;102;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150024;ZT01;24,000;3,000;023699;100012;TULIO R. PUENTES;GV Ger. Reg. Capital;21.01.2026;11:12:07
1002064873;FRIENDS PD REGULAR S/P PROMO (12X60UN);21.01.2026;1,000;100112260121045;100112260121045;21.01.2026;NANAZCO;10003503;361,49060;1,000;3000;50001134;PAQ;AT1988 MARKET, C.A.;;2,29;              27,48;27,48;concluido/a;101;BTO;21.01.2026;USD;28.01.2026;21.01.2026;150022;ZT01;12,000;1,000;023696;100112;ERIS R PEÑA;GV Ger. Reg. Oriente;21.01.2026;10:11:52
1002064872;CHICCO PAÑAL DE NIÑO G REG (8X20UN);21.01.2026;1,000;100112260121044;100112260121044;21.01.2026;NANAZCO;10003503;361,49060;1,000;3000;50000992;PAQ;AT1988 MARKET, C.A.;;5,26;              81,09;42,05;concluido/a;101;BTO;21.01.2026;USD;28.01.2026;21.01.2026;150020;ZT01;8,000;1,000;023695;100112;ERIS R PEÑA;GV Ger. Reg. Oriente;21.01.2026;10:11:29
1002064872;CHICCO PAÑAL DE NIÑO M REG (8X20UN);21.01.2026;1,000;100112260121044;100112260121044;21.01.2026;NANAZCO;10003503;361,49060;1,000;3000;50000990;PAQ;AT1988 MARKET, C.A.;;4,88;              81,09;39,04;concluido/a;101;BTO;21.01.2026;USD;28.01.2026;21.01.2026;150020;ZT01;8,000;1,000;023695;100112;ERIS R PEÑA;GV Ger. Reg. Oriente;21.01.2026;10:11:29
1002064871;SECUREZZA CLASSIC L REG (6x6UN);21.01.2026;9,000;100057260121040;100057260121040;21.01.2026;NANAZCO;10002474;1,00000;9,000;3000;50000627;PAQ;INSUAMINCA, C.A.;;2.096,49;         134.542,03;113.210,35;concluido/a;101;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150019;ZT01;6,000;9,000;023694;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:51:54
1002064871;SECUREZZA CLASSIC M REG (6x6UN);21.01.2026;2,000;100057260121040;100057260121040;21.01.2026;NANAZCO;10002474;1,00000;2,000;3000;50000626;PAQ;INSUAMINCA, C.A.;;1.777,64;         134.542,03;21.331,68;concluido/a;101;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150019;ZT01;6,000;2,000;023694;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:51:54
1002064870;CHICCO BS COLONIA (28x100ML);21.01.2026;1,000;100057260121039;100057260121039;21.01.2026;NANAZCO;10002474;1,00000;1,000;3000;50001011;UN;INSUAMINCA, C.A.;;698,36;         748.900,05;19.553,94;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150016;ZT01;28,000;1,000;023693;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:49:55
1002064870;CHICCO BS COLONIA (10x220ML);21.01.2026;2,000;100057260121039;100057260121039;21.01.2026;NANAZCO;10002474;1,00000;2,000;3000;50000970;UN;INSUAMINCA, C.A.;;1.275,03;         748.900,05;25.500,60;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150016;ZT01;10,000;2,000;023693;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:49:55
1002064870;CHICCO BS TH ORIGINAL (20x48UN);21.01.2026;2,000;100057260121039;100057260121039;21.01.2026;NANAZCO;10002474;1,00000;2,000;3000;50000975;PAQ;INSUAMINCA, C.A.;;462,93;616.240,19;18.517,20;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150016;ZT01;20,000;2,000;023693;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:49:55
1002064870;CHICCO BS TH ORIGINAL (24x72UN);21.01.2026;3,000;100057260121039;100057260121039;21.01.2026;NANAZCO;10002474;1,00000;3,000;3000;50000974;PAQ;INSUAMINCA, C.A.;;661,33;         748.900,05;47.615,58;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150016;ZT01;24,000;3,000;023693;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:49:55
1002064870;SECUREZZA COMFORT L REG (6x6UN);21.01.2026;5,000;100057260121039;100057260121039;21.01.2026;NANAZCO;10002474;1,00000;5,000;3000;50000922;PAQ;INSUAMINCA, C.A.;;2.118,89;         748.900,05;63.566,55;concluido/a;101;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150016;ZT01;6,000;5,000;023693;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:49:55
1002064870;SECUREZZA COMFORT M REG (6x6UN);21.01.2026;3,000;100057260121039;100057260121039;21.01.2026;NANAZCO;10002474;1,00000;3,000;3000;50000921;PAQ;INSUAMINCA, C.A.;;1.798,80;         748.900,05;32.378,40;concluido/a;101;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150016;ZT01;6,000;3,000;023693;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:49:55
1002064870;SECUREZZA POST PARTO PREMIUM (12X10UN);21.01.2026;11,000;100057260121039;100057260121039;21.01.2026;NANAZCO;10002474;1,00000;11,000;3000;50000632;PAQ;INSUAMINCA, C.A.;;587,26;         748.900,05;77.517,99;concluido/a;101;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150016;ZT01;12,000;11,000;023693;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:49:55
1002064870;SECUREZZA POST PARTO (12X15UN);21.01.2026;25,000;100057260121039;100057260121039;21.01.2026;NANAZCO;10002474;1,00000;25,000;3000;50001021;PAQ;INSUAMINCA, C.A.;;711,59;         748.900,05;213.475,50;concluido/a;101;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150016;ZT01;12,000;25,000;023693;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:49:55
1002064870;SIEMPRE SECO BASICO G (6X6UN);21.01.2026;25,000;100057260121039;100057260121039;21.01.2026;NANAZCO;10002474;1,00000;25,000;3000;50000640;PAQ;INSUAMINCA, C.A.;;1.460,21;         748.900,05;219.030,75;concluido/a;101;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150016;ZT01;6,000;25,000;023693;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:49:55
1002064870;SIEMPRE SECO BASICO M (6X6UN);21.01.2026;4,000;100057260121039;100057260121039;21.01.2026;NANAZCO;10002474;1,00000;4,000;3000;50000639;PAQ;INSUAMINCA, C.A.;;1.322,65;         748.900,05;31.743,54;concluido/a;101;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150016;ZT01;6,000;4,000;023693;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:49:55
1002064869;AMY COLONIA PARA BEBES (10x220ML);21.01.2026;1,000;100057260121038;100057260121038;21.01.2026;NANAZCO;10002474;1,00000;1,000;3000;50000902;UN;INSUAMINCA, C.A.;;1.300,07;         221.355,32;13.000,72;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150013;ZT01;10,000;1,000;023692;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:45:09
1002064869;AMY HISOPOS (48x60UN);21.01.2026;3,000;100057260121038;100057260121038;21.01.2026;NANAZCO;10002474;1,00000;3,000;3000;50000443;PAQ;INSUAMINCA, C.A.;;366,08;         221.355,32;52.715,23;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150013;ZT01;48,000;3,000;023692;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:45:09
1002064869;AMY MOTAS DE ALGODON (12x50UN);21.01.2026;1,000;100057260121038;100057260121038;21.01.2026;NANAZCO;10002474;1,00000;1,000;3000;50000517;PAQ;INSUAMINCA, C.A.;;735,57;         221.355,32;8.826,84;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150013;ZT01;12,000;1,000;023692;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:45:09
1002064869;AMY SEC TH 99% AGUA (48x24UN);21.01.2026;1,000;100057260121038;100057260121038;21.01.2026;NANAZCO;10002474;1,00000;1,000;3000;50001079;PAQ;INSUAMINCA, C.A.;;256,59;         221.355,32;12.316,52;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150013;ZT01;48,000;1,000;023692;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:45:09
1002064869;AMY SEC TH 99% AGUA (20x48UN);21.01.2026;3,000;100057260121038;100057260121038;21.01.2026;NANAZCO;10002474;1,00000;3,000;3000;50001072;PAQ;INSUAMINCA, C.A.;;386,60;         221.355,32;23.196,19;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150013;ZT01;20,000;3,000;023692;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:45:09
1002064869;CHICCO BS ACEITE (28x100ML);21.01.2026;3,000;100057260121038;100057260121038;21.01.2026;NANAZCO;10002474;1,00000;3,000;3000;50001012;UN;INSUAMINCA, C.A.;;1.125,59;         221.355,32;94.549,39;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150013;ZT01;28,000;3,000;023692;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:45:09
1002064869;CHICCO BS TH ORIGINAL (48x24UN);21.01.2026;1,000;100057260121038;100057260121038;21.01.2026;NANAZCO;10002474;1,00000;1,000;3000;50001084;PAQ;INSUAMINCA, C.A.;;348,97;         221.355,32;16.750,43;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150013;ZT01;48,000;1,000;023692;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:45:09
1002064868;CHICCO BS COLONIA (28x100ML);21.01.2026;1,000;100057260121037;100057260121037;21.01.2026;NANAZCO;10002474;1,00000;1,000;3000;50001011;UN;INSUAMINCA, C.A.;;692,86;         196.130,28;19.400,01;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150010;ZT01;28,000;1,000;023691;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:32:44
1002064868;CHICCO BS TH ORIGINAL (20x48UN);21.01.2026;1,000;100057260121037;100057260121037;21.01.2026;NANAZCO;10002474;1,00000;1,000;3000;50000975;PAQ;INSUAMINCA, C.A.;;459,28;         196.130,28;9.185,55;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150010;ZT01;20,000;1,000;023691;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:32:44
1002064868;SECUREZZA POST PARTO PREMIUM (12X10UN);21.01.2026;7,000;100057260121037;100057260121037;21.01.2026;NANAZCO;10002474;1,00000;7,000;3000;50000632;PAQ;INSUAMINCA, C.A.;;582,63;         196.130,28;48.940,92;concluido/a;101;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150010;ZT01;12,000;7,000;023691;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:32:44
1002064868;SECUREZZA POST PARTO (12X15UN);21.01.2026;14,000;100057260121037;100057260121037;21.01.2026;NANAZCO;10002474;1,00000;14,000;3000;50001021;PAQ;INSUAMINCA, C.A.;;705,98;         196.130,28;118.603,80;concluido/a;101;BTO;21.01.2026;VED;30.01.2025;21.01.2026;150010;ZT01;12,000;14,000;023691;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:32:44
1002064867;AMY SEC TH 99% AGUA (48x24UN);21.01.2026;2,000;100057260121036;100057260121036;21.01.2026;NANAZCO;10002474;1,00000;2,000;3000;50001079;PAQ;INSUAMINCA, C.A.;;254,58;         135.025,16;24.439,34;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150004;ZT01;48,000;2,000;023690;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:29:55
1002064867;AMY SEC TH 99% AGUA (20x48UN);21.01.2026;5,000;100057260121036;100057260121036;21.01.2026;NANAZCO;10002474;1,00000;5,000;3000;50001072;PAQ;INSUAMINCA, C.A.;;383,56;         135.025,16;38.355,74;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150004;ZT01;20,000;5,000;023690;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:29:55
1002064867;CHICCO BS COTONCITO (32x100UN);21.01.2026;5,000;100057260121036;100057260121036;21.01.2026;NANAZCO;10002474;1,00000;5,000;3000;50001023;PAQ;INSUAMINCA, C.A.;;451,44;112.567,66;72.230,08;concluido/a;101;CJ;21.01.2026;VED;30.01.2025;21.01.2026;150004;ZT01;32,000;5,000;023690;100057;TREICY C. ROCA;GV Ger. Reg. Oriente;21.01.2026;09:29:55
1002064866;ACTIVA SEC PERDIDAS ABUNDANTES (12X10UN);21.01.2026;20,000;100017260121006;100017260121006;21.01.2026;NANAZCO;10000079;1,00000;20,000;3000;50000569;PAQ;DROGUERIA NENA, C.A.;;479,22;       5.302.578,66;115.012,80;concluido/a;104;BTO;21.01.2026;VED;30.01.2025;21.01.2026;141609;ZT01;12,000;20,000;023698;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;21.01.2026;10:47:45
1002064866;AMY ACEITE PARA BEBES (10x220ML);21.01.2026;4,000;100017260121006;100017260121006;21.01.2026;NANAZCO;10000079;1,00000;4,000;3000;50000899;UN;DROGUERIA NENA, C.A.;;1.597,41;       5.302.578,66;63.896,40;concluido/a;104;CJ;21.01.2026;VED;30.01.2025;21.01.2026;141609;ZT01;10,000;4,000;023698;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;21.01.2026;10:47:45
1002064866;AMY COLONIA PARA BEBES (10x220ML);21.01.2026;4,000;100017260121006;100017260121006;21.01.2026;NANAZCO;10000079;1,00000;4,000;3000;50000902;UN;DROGUERIA NENA, C.A.;;1.326,55;       5.302.578,66;53.062,00;concluido/a;104;CJ;21.01.2026;VED;30.01.2025;21.01.2026;141609;ZT01;10,000;4,000;023698;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;21.01.2026;10:47:45
1002064866;AMY HISOPOS (48x60UN);21.01.2026;2,000;100017260121006;100017260121006;21.01.2026;NANAZCO;10000079;1,00000;2,000;3000;50000443;PAQ;DROGUERIA NENA, C.A.;;371,57;       5.302.578,66;35.670,72;concluido/a;104;CJ;21.01.2026;VED;30.01.2025;21.01.2026;141609;ZT01;48,000;2,000;023698;100017;SAMANTHA G. GARCIA;GV Ger. Reg. CClave;21.01.2026;10:47:45
